date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:03:32	76/76	---MCZ	200	added ('OK')	text/plain	date:Fri,%2001%20Apr%202022%2018:33:35%20GMT	https://huemor.rocks/robots.txt		(from )
00:03:33	413706/413706	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202022%2010:14:01%20GMT	https://huemor.rocks/	C:/Users/udayk/Downloads/agency/huemor.rocks/index.html	(from )
00:03:34	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2001%20Apr%202022%2018:33:36%20GMT	https://huemor.rocks/xmlrpc.php	C:/Users/udayk/Downloads/agency/huemor.rocks/xmlrpc.php	(from https://huemor.rocks/)
00:03:34	1408/1408	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260783f26-580%22	https://huemor.rocks/wp-content/uploads/bb-plugin/icons/icon-1612645789/fonts/New-Envelope-Icon.eot?8rpx4x	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/bb-plugin/icons/icon-1612645789/fonts/New-Envelope-Icon8471.eot	(from https://huemor.rocks/)
00:03:34	608110/608110	---MCZ	200	added ('OK')	text/css	etag:W/%22623b7a8e-94d85%22	https://huemor.rocks/wp-content/cache/min/1/dcf95c30836185d1848e99d82731f98b.css	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/cache/min/1/dcf95c30836185d1848e99d82731f98b.css	(from https://huemor.rocks/)
00:03:34	98001/98001	---M--	200	added ('OK')	image/jpeg	etag:%2260783e5a-1ab6d%22	https://huemor.rocks/wp-content/uploads/2021/03/huemor-featured-img.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/03/huemor-featured-img.jpg	(from https://huemor.rocks/)
00:03:34	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%226196a091-12bdc%22	https://huemor.rocks/wp-content/plugins/bb-plugin/fonts/fontawesome/5.15.3/webfonts/fa-brands-400.woff2	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/plugins/bb-plugin/fonts/fontawesome/5.15.3/webfonts/fa-brands-400.woff2	(from https://huemor.rocks/)
00:03:35	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%226196a091-13174%22	https://huemor.rocks/wp-content/plugins/bb-plugin/fonts/fontawesome/5.15.3/webfonts/fa-solid-900.woff2	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/plugins/bb-plugin/fonts/fontawesome/5.15.3/webfonts/fa-solid-900.woff2	(from https://huemor.rocks/)
00:03:35	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%226196a091-33dc%22	https://huemor.rocks/wp-content/plugins/bb-plugin/fonts/fontawesome/5.15.3/webfonts/fa-regular-400.woff2	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/plugins/bb-plugin/fonts/fontawesome/5.15.3/webfonts/fa-regular-400.woff2	(from https://huemor.rocks/)
00:03:36	7506/7506	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22378255931239990347bca6d21f1e00b3-gzip%22	https://huemor.rocks/comments/feed/	C:/Users/udayk/Downloads/agency/huemor.rocks/comments/feed/index.html	(from https://huemor.rocks/)
00:03:36	282817/282817	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%220ee9cb4d961655090b0f18fab3bdaa08-gzip%22	https://huemor.rocks/feed/	C:/Users/udayk/Downloads/agency/huemor.rocks/feed/index.html	(from https://huemor.rocks/)
00:03:37	146/146	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Apr%202022%2018:33:39%20GMT	https://huejuicyfruitd.wpengine.com/wp-content/uploads/2018/07/huemor-static-hero-header-compressor.jpg	C:/Users/udayk/Downloads/agency/huejuicyfruitd.wpengine.com/wp-content/uploads/2018/07/huemor-static-hero-header-compressor.7.delayed	(from https://huemor.rocks/)
00:03:37	251215/251215	---MCZ	200	added ('OK')	application/javascript	etag:W/%226078548c-3d54f%22	https://huemor.rocks/wp-content/themes/beaverwarrior/assets/vendor/Lottie/lottie.min.js?ver=5.9.2	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/themes/beaverwarrior/assets/vendor/Lottie/lottie.min6dcf.js	(from https://huemor.rocks/)
00:03:37	89521/89521	---MCZ	200	added ('OK')	application/javascript	etag:W/%226048e0ac-15db1%22	https://huemor.rocks/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-includes/js/jquery/jquery.minaf6c.js	(from https://huemor.rocks/)
00:03:37	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fb4e3fe-2bd8%22	https://huemor.rocks/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://huemor.rocks/)
00:03:37	1222/1222	---MCZ	200	added ('OK')	application/javascript	etag:W/%226245c76b-4c6%22	https://huemor.rocks/wp-content/cache/min/1/wp-content/plugins/resource-download/src/selectsript.js?ver=1648740203	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/cache/min/1/wp-content/plugins/resource-download/src/selectsript2bc4.js	(from https://huemor.rocks/)
00:03:38	5629/5629	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee520a7-15fd%22	https://huemor.rocks/wp-includes/js/imagesloaded.min.js?ver=5.9.2	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-includes/js/imagesloaded.min6dcf.js	(from https://huemor.rocks/)
00:03:38	49312/49312	---MCZ	200	added ('OK')	application/javascript	etag:W/%226245c76b-c0a0%22	https://huemor.rocks/wp-content/cache/min/1/5.2.0/bundle.min.js?ver=1648740203	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/cache/min/1/5.2.0/bundle.min2bc4.js	(from https://huemor.rocks/)
00:03:38	33245/33245	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Apr%202022%2018:33:41%20GMT	https://huemor.rocks/wp-json/wp/v2/pages/27046	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/wp/v2/pages/27046.json	(from https://huemor.rocks/)
00:03:39	206618/206618	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Apr%202022%2018:33:41%20GMT	https://huemor.rocks/wp-json/	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/index.html	(from https://huemor.rocks/)
00:03:39	786/786	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Apr%202022%2018:33:41%20GMT	https://huemor.rocks/xmlrpc.php?rsd	C:/Users/udayk/Downloads/agency/huemor.rocks/xmlrpc0db0.php	(from https://huemor.rocks/)
00:03:39	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	https://huemor.rocks/wp-includes/wlwmanifest.xml	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-includes/wlwmanifest.xml	(from https://huemor.rocks/)
00:03:39	2693/2693	---MCZ	200	added ('OK')	application/json	date:Fri,%2001%20Apr%202022%2018:33:42%20GMT	https://huemor.rocks/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhuemor.rocks%2F	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/oembed/1.0/embed9d04.json	(from https://huemor.rocks/)
00:03:40	2819/2819	---MCZ	200	added ('OK')	text/xml	date:Fri,%2001%20Apr%202022%2018:33:42%20GMT	https://huemor.rocks/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhuemor.rocks%2F&format=xml	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-json/oembed/1.0/embed6c29	(from https://huemor.rocks/)
00:03:40	1570/1570	---M--	200	added ('OK')	image/png	etag:%2260783e7b-622%22	https://huemor.rocks/wp-content/uploads/2021/04/Huemor-Symbol-350x350-1-36x36.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/Huemor-Symbol-350x350-1-36x36.png	(from https://huemor.rocks/)
00:03:40	21002/21002	---M--	200	added ('OK')	image/png	etag:%2260783e89-5934%22	https://huemor.rocks/wp-content/uploads/2021/04/Huemor-Symbol-350x350-1.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/04/Huemor-Symbol-350x350-1.png	(from https://huemor.rocks/)
00:03:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Mar%202022%2013:34:14%20GMT	https://huemor.rocks/blog/website-redesign	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/website-redesign	(from https://huemor.rocks/)
00:03:41	357327/357327	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2010:01:04%20GMT	https://huemor.rocks/case-studies/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/index.html	(from https://huemor.rocks/)
00:03:42	304858/304858	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Jan%202022%2013:29:24%20GMT	https://huemor.rocks/agency/careers/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/careers/index.html	(from https://huemor.rocks/)
00:03:42	332163/332163	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2011:22:47%20GMT	https://huemor.rocks/agency/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/index.html	(from https://huemor.rocks/)
00:03:42	3226/3226	---M--	200	added ('OK')	image/jpeg	etag:%22621d03e3-cbb%22	https://huemor.rocks/wp-content/uploads/2022/02/pink-space-menu-bg.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2022/02/pink-space-menu-bg.jpg	(from https://huemor.rocks/)
00:03:43	275870/275870	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2016:31:54%20GMT	https://huemor.rocks/agency/clients/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/clients/index.html	(from https://huemor.rocks/)
00:03:43	271287/271287	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Sep%202021%2016:32:33%20GMT	https://huemor.rocks/agency/partners/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/partners/index.html	(from https://huemor.rocks/)
00:03:43	302436/302436	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:23:54%20GMT	https://huemor.rocks/agency/news/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/news/index.html	(from https://huemor.rocks/)
00:03:43	342564/342564	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:36:40%20GMT	https://huemor.rocks/services/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/index.html	(from https://huemor.rocks/)
00:03:44	312038/312038	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2010:22:03%20GMT	https://huemor.rocks/services/website-redesigns/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/website-redesigns/index.html	(from https://huemor.rocks/)
00:03:44	329462/329462	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:50:44%20GMT	https://huemor.rocks/services/conversion-rate-optimization/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/conversion-rate-optimization/index.html	(from https://huemor.rocks/)
00:03:44	309425/309425	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:38:44%20GMT	https://huemor.rocks/services/website-support/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/website-support/index.html	(from https://huemor.rocks/)
00:03:44	394443/394443	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Jan%202022%2011:32:53%20GMT	https://huemor.rocks/services/wordpress-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/wordpress-websites/index.html	(from https://huemor.rocks/)
00:03:45	392430/392430	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2010:07:16%20GMT	https://huemor.rocks/services/shopify-website-design/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/shopify-website-design/index.html	(from https://huemor.rocks/)
00:03:45	343906/343906	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2014:49:56%20GMT	https://huemor.rocks/services/hubspot-website-design/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/hubspot-website-design/index.html	(from https://huemor.rocks/)
00:03:45	376585/376585	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Dec%202021%2011:59:09%20GMT	https://huemor.rocks/services/drupal-website-design/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/drupal-website-design/index.html	(from https://huemor.rocks/)
00:03:46	396156/396156	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202021%2015:46:22%20GMT	https://huemor.rocks/small-and-midsized-business-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/small-and-midsized-business-websites/index.html	(from https://huemor.rocks/)
00:03:46	378123/378123	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202021%2016:21:28%20GMT	https://huemor.rocks/enterprise-business-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/enterprise-business-websites/index.html	(from https://huemor.rocks/)
00:03:46	395535/395535	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Nov%202021%2015:47:25%20GMT	https://huemor.rocks/startup-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/startup-websites/index.html	(from https://huemor.rocks/)
00:03:46	381996/381996	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:43:54%20GMT	https://huemor.rocks/saas-and-technology-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/saas-and-technology-websites/index.html	(from https://huemor.rocks/)
00:03:47	340406/340406	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:41:17%20GMT	https://huemor.rocks/retail-ecommerce-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/retail-ecommerce-websites/index.html	(from https://huemor.rocks/)
00:03:47	354807/354807	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:40:11%20GMT	https://huemor.rocks/b2b-corporate-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/b2b-corporate-websites/index.html	(from https://huemor.rocks/)
00:03:47	340937/340937	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Mar%202022%2009:53:44%20GMT	https://huemor.rocks/beauty-and-cosmetic-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/beauty-and-cosmetic-websites/index.html	(from https://huemor.rocks/)
00:03:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Mar%202022%2016:06:02%20GMT	https://huemor.rocks/blog-all	C:/Users/udayk/Downloads/agency/huemor.rocks/blog-all	(from https://huemor.rocks/)
00:03:48	315893/315893	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:30:03%20GMT	https://huemor.rocks/nonprofit-and-social-cause-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/nonprofit-and-social-cause-websites/index.html	(from https://huemor.rocks/)
00:03:48	359635/359635	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202022%2013:34:14%20GMT	https://huemor.rocks/blog/website-redesign/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/website-redesign/index.html	(from https://huemor.rocks/)
00:03:48	344939/344939	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:26:55%20GMT	https://huemor.rocks/agency-consultancy-websites/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency-consultancy-websites/index.html	(from https://huemor.rocks/)
00:03:48	266780/266780	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2018:33:50%20GMT	https://huemor.rocks/blog/category/strategy/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/category/strategy/index.html	(from https://huemor.rocks/)
00:03:49	266473/266473	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2018:33:51%20GMT	https://huemor.rocks/blog/category/design/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/category/design/index.html	(from https://huemor.rocks/)
00:03:49	261372/261372	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2018:33:51%20GMT	https://huemor.rocks/blog/category/development/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/category/development/index.html	(from https://huemor.rocks/)
00:03:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2011:37:55%20GMT	https://huemor.rocks/resources	C:/Users/udayk/Downloads/agency/huemor.rocks/resources	(from https://huemor.rocks/)
00:03:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Apr%202022%2018:33:51%20GMT	https://huemor.rocks/blog/category/ecommerce/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog/category/ecommerce/index.html	(from https://huemor.rocks/)
00:03:49	283611/283611	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Mar%202022%2016:06:02%20GMT	https://huemor.rocks/blog-all/	C:/Users/udayk/Downloads/agency/huemor.rocks/blog-all/index.html	(from https://huemor.rocks/)
00:03:50	268064/268064	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Mar%202022%2011:37:55%20GMT	https://huemor.rocks/resources/	C:/Users/udayk/Downloads/agency/huemor.rocks/resources/index.html	(from https://huemor.rocks/)
00:03:50	262184/262184	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2010:02:13%20GMT	https://huemor.rocks/contact/	C:/Users/udayk/Downloads/agency/huemor.rocks/contact/index.html	(from https://huemor.rocks/)
00:03:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Sep%202021%2010:01:04%20GMT	https://huemor.rocks/case-studies	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies	(from https://huemor.rocks/)
00:03:50	56422/56422	---M--	200	added ('OK')	image/jpeg	etag:%22615c882b-dc87%22	https://huemor.rocks/wp-content/uploads/2021/10/Luseta-Feat-Img-1024x931.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/10/Luseta-Feat-Img-1024x931.jpg	(from https://huemor.rocks/)
00:03:50	30567/30567	---M--	200	added ('OK')	image/jpeg	etag:%226169ad51-7788%22	https://huemor.rocks/wp-content/uploads/2021/09/feat-img-bc-1024x931.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/09/feat-img-bc-1024x931.jpg	(from https://huemor.rocks/)
00:03:50	137078/137078	---M--	200	added ('OK')	image/png	etag:%226214f5cf-21836%22	https://huemor.rocks/wp-content/uploads/2022/02/FeaturedThumbnail_TripleSeat@2x-1024x931.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2022/02/FeaturedThumbnail_TripleSeat@2x-1024x931.png	(from https://huemor.rocks/)
00:03:51	133044/133044	---M--	200	added ('OK')	image/png	etag:%2261d75188-20874%22	https://huemor.rocks/wp-content/uploads/2022/01/Feat-Img-VRC-1024x931.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2022/01/Feat-Img-VRC-1024x931.png	(from https://huemor.rocks/)
00:03:51	70450/70450	---M--	200	added ('OK')	image/jpeg	etag:%2261843847-11353%22	https://huemor.rocks/wp-content/uploads/2021/11/Cernucci-feat-img-1024x931.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/11/Cernucci-feat-img-1024x931.jpg	(from https://huemor.rocks/)
00:03:51	219284/219284	---M--	200	added ('OK')	image/png	etag:%22622b68c2-359cc%22	https://huemor.rocks/wp-content/uploads/2022/03/Featured-Thumbnail-A-Products@2x-1024x931.png	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2022/03/Featured-Thumbnail-A-Products@2x-1024x931.png	(from https://huemor.rocks/)
00:03:51	328696/328696	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202021%2013:59:12%20GMT	https://huemor.rocks/case-studies/luseta-beauty/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/luseta-beauty/index.html	(from https://huemor.rocks/)
00:03:52	114084/114084	---M--	200	added ('OK')	image/jpeg	etag:%2260783e58-1c60c%22	https://huemor.rocks/wp-content/uploads/2021/03/featuredthumbnail_extensishr.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2021/03/featuredthumbnail_extensishr.jpg	(from https://huemor.rocks/)
00:03:52	166982/166982	---M--	200	added ('OK')	image/jpeg	etag:%2260783d9a-28c46%22	https://huemor.rocks/wp-content/uploads/2020/07/glow-analytics-thumbnail-scaled.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2020/07/glow-analytics-thumbnail-scaled.jpg	(from https://huemor.rocks/)
00:03:52	346929/346929	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Mar%202022%2012:20:24%20GMT	https://huemor.rocks/case-studies/better-cloud/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/better-cloud/index.html	(from https://huemor.rocks/)
00:03:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Dec%202021%2011:50:44%20GMT	https://huemor.rocks/services/conversion-rate-optimization	C:/Users/udayk/Downloads/agency/huemor.rocks/services/conversion-rate-optimization	(from https://huemor.rocks/)
00:03:53	5467/5467	---M--	200	added ('OK')	image/jpeg	etag:%2260783dc0-155b%22	https://huemor.rocks/wp-content/uploads/2020/07/surepoint-testimonial-thumbnail.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2020/07/surepoint-testimonial-thumbnail.jpg	(from https://huemor.rocks/)
00:03:53	335506/335506	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2011:57:24%20GMT	https://huemor.rocks/case-studies/tripleseat/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/tripleseat/index.html	(from https://huemor.rocks/)
00:03:53	327372/327372	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2011:58:32%20GMT	https://huemor.rocks/case-studies/vrc/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/vrc/index.html	(from https://huemor.rocks/)
00:03:54	316701/316701	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Nov%202021%2014:16:59%20GMT	https://huemor.rocks/case-studies/cernucci/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/cernucci/index.html	(from https://huemor.rocks/)
00:03:54	5274/5274	---M--	200	added ('OK')	image/jpeg	etag:%2260783d91-14a3%22	https://huemor.rocks/wp-content/uploads/2020/07/centivo-testimonial-thumbnail.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2020/07/centivo-testimonial-thumbnail.jpg	(from https://huemor.rocks/)
00:03:54	323401/323401	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2011:56:55%20GMT	https://huemor.rocks/case-studies/a-products/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/a-products/index.html	(from https://huemor.rocks/)
00:03:54	342187/342187	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2011:34:45%20GMT	https://huemor.rocks/services/web-design/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/web-design/index.html	(from https://huemor.rocks/)
00:03:55	337784/337784	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Jan%202022%2011:31:56%20GMT	https://huemor.rocks/services/web-development/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/web-development/index.html	(from https://huemor.rocks/)
00:03:55	341478/341478	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Sep%202021%2015:57:21%20GMT	https://huemor.rocks/services/page-speed-optimization/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/page-speed-optimization/index.html	(from https://huemor.rocks/)
00:03:55	305834/305834	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202021%2007:46:34%20GMT	https://huemor.rocks/case-studies/surepoint/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/surepoint/index.html	(from https://huemor.rocks/)
00:03:55	329672/329672	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Mar%202022%2015:54:27%20GMT	https://huemor.rocks/case-studies/centivo/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/centivo/index.html	(from https://huemor.rocks/)
00:03:56	6471/6471	---M--	200	added ('OK')	image/jpeg	etag:%2260783da9-1947%22	https://huemor.rocks/wp-content/uploads/2020/07/mission-stone-tile-thumbnail.jpg	C:/Users/udayk/Downloads/agency/huemor.rocks/wp-content/uploads/2020/07/mission-stone-tile-thumbnail.jpg	(from https://huemor.rocks/)
00:03:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Sep%202021%2010:02:13%20GMT	https://huemor.rocks/contact	C:/Users/udayk/Downloads/agency/huemor.rocks/contact	(from https://huemor.rocks/)
00:03:56	4234/4234	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2018:33:59%20GMT	https://huemor.rocks/cdn-cgi/l/email-protection	C:/Users/udayk/Downloads/agency/huemor.rocks/cdn-cgi/l/email-protection.html	(from https://huemor.rocks/)
00:03:56	305742/305742	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Mar%202022%2015:53:48%20GMT	https://huemor.rocks/case-studies/mission-stone-tile/	C:/Users/udayk/Downloads/agency/huemor.rocks/case-studies/mission-stone-tile/index.html	(from https://huemor.rocks/)
00:03:56	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22623c561f-4d7%22	https://huemor.rocks/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/udayk/Downloads/agency/huemor.rocks/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://huemor.rocks/)
00:03:57	298142/298142	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Jun%202021%2012:58:00%20GMT	https://huemor.rocks/project-calculator/	C:/Users/udayk/Downloads/agency/huemor.rocks/project-calculator/index.html	(from https://huemor.rocks/)
00:03:58	290828/290828	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Apr%202021%2009:31:30%20GMT	https://huemor.rocks/agency/partners/become-a-partner/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/partners/become-a-partner/index.html	(from https://huemor.rocks/)
00:03:58	368114/368114	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Dec%202021%2007:02:52%20GMT	https://huemor.rocks/agency/new-york-city/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/new-york-city/index.html	(from https://huemor.rocks/)
00:04:01	434360/434360	---M--	200	added ('OK')	application/x-javascript	etag:%226a0b8-623b8ea7-9dfc12ce044f1551;;;%22	https://acsbapp.com/apps/app/dist/js/app.js	C:/Users/udayk/Downloads/agency/acsbapp.com/apps/app/dist/js/app.js	(from https://huemor.rocks/)
00:04:01	347403/347403	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Dec%202021%2007:04:06%20GMT	https://huemor.rocks/agency/pittsburgh/	C:/Users/udayk/Downloads/agency/huemor.rocks/agency/pittsburgh/index.html	(from https://huemor.rocks/)
00:04:02	388807/388807	---MCZ	200	added ('OK')	text/html	date:Thu,%2023%20Dec%202021%2010:21:07%20GMT	https://huemor.rocks/services/ecommerce-website-design/	C:/Users/udayk/Downloads/agency/huemor.rocks/services/ecommerce-website-design/index.html	(from https://huemor.rocks/)
